session_id,customer_id,session_start_ts,session_duration_sec,pages_viewed,added_to_cart_flag,checkout_started_flag,device_type
52726,44870,2025-10-21T12:52:48.896Z,454,10,0,0,iOS
52733,47934,2025-09-21T12:52:48.896Z,659,3,0,0,iOS
52741,3534,2026-01-27T12:52:48.896Z,674,9,0,0,iOS
52742,38414,2025-03-24T12:52:48.896Z,456,7,0,0,Web
52744,2575,2025-05-16T12:52:48.896Z,606,11,0,0,iOS
52748,15660,2025-12-16T12:52:48.896Z,427,2,0,0,iOS
52749,46881,2025-11-21T12:52:48.896Z,412,9,1,0,Android
52756,44671,2025-06-29T12:52:48.896Z,1124,1,0,1,Android
52763,33866,2025-05-12T12:52:48.896Z,736,4,1,0,Android
52767,19586,2025-10-31T12:52:48.896Z,891,3,1,0,Android
52770,30344,2025-11-09T12:52:48.896Z,709,4,0,0,Web
52775,47865,2025-04-11T12:52:48.896Z,509,1,0,0,Android
52778,8610,2025-12-09T12:52:48.896Z,1042,8,0,0,Android
52792,33651,2025-03-17T12:52:48.896Z,1130,4,1,0,iOS
52793,18519,2026-02-15T12:52:48.896Z,948,8,1,0,Web
52794,34087,2026-02-06T12:52:48.896Z,471,8,0,0,Android
52798,19484,2025-07-03T12:52:48.896Z,690,3,0,0,Web
52803,20634,2025-03-22T12:52:48.896Z,644,9,0,0,iOS
52812,23953,2026-02-08T12:52:48.896Z,945,11,1,0,iOS
52828,30255,2025-10-21T12:52:48.896Z,206,6,0,0,Web
52837,49640,2025-08-03T12:52:48.896Z,506,8,0,0,Android
52843,32035,2025-11-12T12:52:48.896Z,138,8,0,1,Web
52849,37731,2025-06-03T12:52:48.896Z,592,11,1,0,Android
52852,5794,2025-12-25T12:52:48.896Z,329,4,0,0,Web
52860,30985,2025-03-03T12:52:48.896Z,445,9,0,0,iOS
52865,24846,2025-04-12T12:52:48.896Z,1148,8,1,0,iOS
52872,7998,2025-09-12T12:52:48.896Z,815,10,1,0,Android
52874,13358,2025-05-10T12:52:48.896Z,694,1,1,0,iOS
52877,26442,2026-01-09T12:52:48.896Z,887,11,0,1,iOS
52882,10912,2025-12-22T12:52:48.896Z,1124,5,1,0,Web
52887,48202,2025-08-25T12:52:48.896Z,601,3,1,1,iOS
52890,36890,2025-08-05T12:52:48.896Z,986,2,0,0,iOS
52892,2258,2025-11-14T12:52:48.896Z,1019,6,1,0,Android
52898,24933,2025-10-13T12:52:48.896Z,608,5,0,0,Web
52903,37849,2025-10-31T12:52:48.896Z,56,1,0,0,iOS
52906,13937,2025-12-09T12:52:48.896Z,303,10,0,0,iOS
52917,11121,2025-08-18T12:52:48.896Z,661,8,0,1,iOS
52918,18718,2025-03-25T12:52:48.896Z,208,1,0,1,iOS
52921,939,2025-03-08T12:52:48.896Z,392,8,0,0,Android
52924,48989,2025-07-13T12:52:48.896Z,334,9,1,0,iOS
52949,42415,2025-04-29T12:52:48.896Z,302,4,1,0,Web
52951,43864,2025-05-22T12:52:48.896Z,195,7,0,0,iOS
52952,42774,2026-01-05T12:52:48.896Z,980,10,0,0,Web
52971,29894,2025-06-13T12:52:48.896Z,1139,3,0,0,Android
52972,1872,2025-03-25T12:52:48.896Z,599,2,0,0,Android
52973,15891,2025-07-11T12:52:48.896Z,426,4,0,1,iOS
52975,265,2025-08-29T12:52:48.896Z,578,5,1,0,iOS
52992,25496,2025-03-28T12:52:48.896Z,1147,4,0,0,Android
52996,24314,2025-12-02T12:52:48.896Z,64,2,0,0,Android
52999,28408,2025-10-21T12:52:48.896Z,242,7,0,0,Android
53003,21819,2025-06-16T12:52:48.896Z,504,4,0,0,Web
53006,15547,2025-08-25T12:52:48.896Z,737,6,1,0,Android
53013,29185,2025-08-03T12:52:48.896Z,554,6,1,0,Android
53025,14821,2026-01-10T12:52:48.896Z,297,7,0,0,Web
53032,4311,2025-12-10T12:52:48.896Z,1000,8,0,0,Android
53033,7763,2026-01-19T12:52:48.896Z,1194,11,1,1,Android
53034,31981,2026-01-06T12:52:48.896Z,914,1,0,0,Android
53043,6917,2025-03-22T12:52:48.896Z,587,11,1,0,Android
53059,31727,2026-02-10T12:52:48.896Z,865,2,0,0,Web
53067,45963,2025-07-05T12:52:48.896Z,21,6,0,1,Android
53068,7268,2025-11-12T12:52:48.896Z,1058,5,0,0,Android
53080,35019,2026-02-09T12:52:48.896Z,459,2,0,0,Android
53084,36971,2025-09-19T12:52:48.896Z,1076,3,0,0,Android
53085,40084,2025-09-07T12:52:48.896Z,724,1,1,0,Android
53093,16656,2026-02-06T12:52:48.896Z,1187,1,0,1,iOS
53098,25487,2026-02-15T12:52:48.896Z,1103,2,1,1,Web
53099,16098,2025-12-03T12:52:48.896Z,866,1,1,0,Web
53101,34161,2025-08-29T12:52:48.896Z,110,6,0,0,iOS
53114,5288,2025-12-08T12:52:48.896Z,870,10,1,0,iOS
53121,5468,2025-08-31T12:52:48.896Z,934,9,0,0,iOS
53129,26591,2026-02-13T12:52:48.896Z,999,10,1,0,Android
53130,31019,2025-05-16T12:52:48.896Z,1034,4,1,0,Web
53131,33092,2025-08-11T12:52:48.896Z,1027,5,0,0,Web
53136,27972,2025-03-07T12:52:48.896Z,192,7,0,0,Android
53137,410,2025-06-01T12:52:48.896Z,36,4,1,0,Web
53140,43676,2025-03-26T12:52:48.896Z,315,7,1,0,iOS
53142,8074,2025-07-12T12:52:48.896Z,306,8,1,0,iOS
53147,8529,2025-05-11T12:52:48.896Z,113,1,1,1,iOS
53154,39743,2025-05-16T12:52:48.896Z,258,8,0,0,Android
53155,42263,2025-08-06T12:52:48.896Z,310,11,0,0,Web
53175,38222,2026-02-03T12:52:48.896Z,1126,1,0,0,Web
53182,28937,2025-12-30T12:52:48.896Z,224,6,0,0,Web
53195,18101,2026-01-16T12:52:48.896Z,961,3,0,0,iOS
53196,21641,2025-03-17T12:52:48.896Z,486,6,0,1,Web
53203,22065,2025-03-31T12:52:48.896Z,1147,3,0,0,Android
53212,23750,2025-06-30T12:52:48.896Z,52,11,0,0,Android
53213,495,2025-05-26T12:52:48.896Z,121,11,0,0,Android
53221,27026,2025-10-17T12:52:48.896Z,117,11,0,0,Web
53230,13577,2025-08-08T12:52:48.896Z,352,2,1,0,Android
53236,48220,2025-07-10T12:52:48.896Z,1006,6,0,1,Web
53246,34361,2025-03-27T12:52:48.896Z,132,6,1,0,Web
53265,41392,2026-01-13T12:52:48.896Z,742,8,1,0,Android
53269,24002,2025-08-04T12:52:48.896Z,87,7,0,0,iOS
53280,7148,2025-08-03T12:52:48.896Z,909,2,0,0,Web
53281,26845,2025-03-21T12:52:48.896Z,662,8,0,0,iOS
53287,13182,2025-08-14T12:52:48.896Z,838,3,0,1,iOS
53296,35866,2025-12-22T12:52:48.896Z,843,6,1,1,iOS
53305,9214,2026-02-22T12:52:48.896Z,657,5,1,0,Android
53331,26147,2026-02-10T12:52:48.896Z,534,6,1,0,Android
53333,39880,2025-08-27T12:52:48.896Z,738,9,0,0,Web
53336,1723,2025-07-08T12:52:48.896Z,942,3,0,0,Android
53342,42854,2026-01-03T12:52:48.896Z,140,8,0,0,iOS
53362,28736,2025-11-26T12:52:48.896Z,830,2,0,0,Web
53382,37967,2025-12-09T12:52:48.896Z,629,1,1,0,iOS
53390,15468,2025-08-06T12:52:48.896Z,989,11,0,0,Android
53395,24943,2025-03-13T12:52:48.896Z,865,6,1,1,Android
53407,15376,2026-02-15T12:52:48.896Z,1002,2,1,0,Android
53411,41886,2025-03-18T12:52:48.896Z,685,5,0,0,Web
53431,23817,2025-10-31T12:52:48.896Z,635,11,1,0,iOS
53432,6198,2026-01-10T12:52:48.896Z,766,4,0,0,Web
53438,41498,2026-01-06T12:52:48.896Z,494,4,1,0,iOS
53439,9779,2025-09-04T12:52:48.896Z,400,5,0,1,iOS
53441,39820,2026-01-29T12:52:48.896Z,1083,10,1,0,Android
53463,24932,2025-11-20T12:52:48.896Z,705,3,0,0,Android
53472,20252,2025-03-30T12:52:48.896Z,208,8,0,0,Web
53479,32540,2025-10-21T12:52:48.896Z,529,1,0,0,Android
53483,9543,2025-04-23T12:52:48.896Z,409,3,1,0,Web
53488,48368,2025-06-02T12:52:48.896Z,496,11,0,1,Android
53494,29776,2026-02-21T12:52:48.896Z,116,8,0,1,Web
53505,36831,2025-06-27T12:52:48.896Z,696,7,0,0,Web
53507,14912,2025-07-19T12:52:48.896Z,573,10,0,0,Web
53511,3021,2025-12-02T12:52:48.896Z,443,5,0,1,iOS
53518,39911,2025-10-03T12:52:48.896Z,450,10,0,0,iOS
53531,14386,2025-09-27T12:52:48.896Z,438,7,1,0,Web
53533,28337,2025-11-22T12:52:48.896Z,808,11,1,0,iOS
53542,17981,2025-10-15T12:52:48.896Z,903,7,0,0,Android
53549,21393,2025-11-28T12:52:48.896Z,755,2,1,0,Android
53556,29649,2025-09-29T12:52:48.896Z,210,1,1,0,iOS
53557,38900,2026-01-01T12:52:48.896Z,966,6,1,0,Android
53565,9698,2025-05-30T12:52:48.896Z,76,6,0,0,Android
53569,32490,2025-07-26T12:52:48.896Z,758,9,1,0,iOS
53575,12153,2025-09-21T12:52:48.896Z,495,11,0,0,Android
53582,2787,2025-03-05T12:52:48.896Z,745,11,0,0,Android
53583,1047,2025-07-23T12:52:48.896Z,1128,6,0,0,Android
53593,6761,2025-06-07T12:52:48.896Z,900,7,1,0,iOS
53594,15370,2025-08-13T12:52:48.896Z,758,11,0,0,Android
53599,35658,2025-03-15T12:52:48.896Z,692,11,1,0,iOS
53601,48220,2025-10-02T12:52:48.896Z,833,6,1,1,iOS
53604,48294,2025-08-25T12:52:48.896Z,325,6,0,0,Web
53607,28820,2025-12-01T12:52:48.896Z,427,5,1,0,Web
53608,45963,2025-10-18T12:52:48.896Z,959,11,0,1,iOS
53625,44214,2025-08-07T12:52:48.896Z,509,10,0,1,iOS
53634,31253,2026-01-13T12:52:48.896Z,197,7,0,0,iOS
53642,3012,2025-05-25T12:52:48.896Z,28,11,1,1,Android
53643,45754,2025-09-02T12:52:48.896Z,463,2,1,0,iOS
53647,47506,2025-10-13T12:52:48.896Z,1085,6,0,0,Android
53650,38445,2025-06-23T12:52:48.896Z,72,2,0,0,iOS
53655,7921,2025-12-09T12:52:48.896Z,730,8,1,0,iOS
53663,38807,2025-11-08T12:52:48.896Z,102,1,0,1,Android
53667,16236,2025-06-09T12:52:48.896Z,183,8,0,0,iOS
53676,37210,2026-02-28T12:52:48.896Z,320,2,0,0,Android
53679,23981,2026-01-09T12:52:48.896Z,1082,4,1,0,Web
53681,42415,2025-09-24T12:52:48.896Z,233,7,1,0,Web
53683,27223,2025-07-03T12:52:48.896Z,504,10,1,0,Android
53691,32855,2025-04-26T12:52:48.896Z,1138,8,0,0,Android
53695,3618,2025-05-12T12:52:48.896Z,1116,9,0,0,Android
53697,28258,2025-08-27T12:52:48.896Z,400,5,1,1,Web
53700,2526,2025-03-06T12:52:48.896Z,749,3,0,1,Android
53708,29511,2025-12-21T12:52:48.896Z,542,3,0,1,Web
53726,23676,2025-05-10T12:52:48.896Z,1192,9,0,0,Android
53745,1032,2025-11-25T12:52:48.896Z,244,2,0,0,iOS
53756,3848,2025-06-21T12:52:48.896Z,1097,4,1,0,Web
53757,42904,2025-09-14T12:52:48.896Z,410,7,0,0,iOS
53758,21434,2025-06-26T12:52:48.896Z,652,2,0,0,Web
53760,39558,2025-06-03T12:52:48.896Z,313,8,0,0,iOS
53771,49519,2025-12-23T12:52:48.896Z,914,4,0,0,iOS
53780,39520,2026-01-29T12:52:48.896Z,308,6,0,0,Web
53787,27439,2025-08-15T12:52:48.896Z,795,6,0,1,iOS
53805,5435,2025-07-19T12:52:48.896Z,158,9,1,0,iOS
53820,48340,2025-08-15T12:52:48.896Z,1090,10,0,1,iOS
53824,184,2025-12-22T12:52:48.896Z,405,10,0,1,iOS
53829,20974,2026-01-01T12:52:48.896Z,723,9,1,0,Android
53835,45179,2025-12-02T12:52:48.896Z,80,6,0,0,iOS
53849,26482,2025-03-02T12:52:48.896Z,615,9,0,0,Web
53850,41358,2025-08-21T12:52:48.896Z,59,7,0,0,iOS
53872,34100,2025-12-23T12:52:48.896Z,103,2,0,0,Web
53873,19831,2026-01-07T12:52:48.896Z,394,9,0,0,Web
53911,46504,2025-10-21T12:52:48.896Z,1181,4,1,0,iOS
53938,49722,2025-04-25T12:52:48.896Z,91,1,0,1,iOS
53951,39143,2025-12-25T12:52:48.896Z,1056,3,1,0,iOS
53966,48170,2025-06-02T12:52:48.896Z,47,11,0,0,iOS
53970,26545,2025-10-03T12:52:48.896Z,874,8,0,0,Android
53974,3201,2025-05-07T12:52:48.896Z,586,10,1,0,Web
53976,18385,2025-04-12T12:52:48.896Z,1047,11,0,0,iOS
53981,21010,2025-11-20T12:52:48.896Z,631,10,0,0,Android
53983,44222,2025-10-29T12:52:48.896Z,345,11,0,0,Android
53984,2581,2025-07-15T12:52:48.896Z,537,1,0,0,iOS
53994,42900,2026-02-23T12:52:48.896Z,606,10,0,0,iOS
53996,43996,2025-08-31T12:52:48.896Z,1185,5,0,0,Web
54001,22557,2025-03-17T12:52:48.896Z,549,8,1,0,Android
54004,12298,2025-11-12T12:52:48.896Z,1145,7,0,1,Web
54006,3096,2025-08-06T12:52:48.896Z,603,8,0,0,iOS
54008,42958,2025-03-07T12:52:48.896Z,825,1,1,0,iOS
54009,35838,2025-12-16T12:52:48.896Z,254,10,0,0,Android
54013,42486,2025-05-06T12:52:48.896Z,614,1,0,0,Web
54016,29463,2025-07-22T12:52:48.896Z,362,11,0,0,iOS
54017,34161,2025-05-21T12:52:48.896Z,924,8,0,0,Web
54018,17169,2025-07-02T12:52:48.896Z,1146,7,0,0,Web
54019,20593,2025-06-04T12:52:48.896Z,957,7,0,0,Android
54022,18627,2026-01-20T12:52:48.896Z,245,2,1,0,iOS
54028,36899,2025-05-09T12:52:48.896Z,918,5,0,0,iOS
54032,12382,2026-01-08T12:52:48.896Z,677,11,0,1,Android
54036,19899,2026-01-08T12:52:48.896Z,903,6,1,0,Android
54042,7569,2026-01-20T12:52:48.896Z,710,11,0,0,Web
54044,31967,2025-09-02T12:52:48.896Z,1120,11,0,0,iOS
54045,23088,2025-10-12T12:52:48.896Z,956,9,0,0,iOS
54046,46968,2025-08-19T12:52:48.896Z,468,7,1,0,iOS
54051,36328,2025-03-05T12:52:48.896Z,464,5,0,0,iOS
54052,49373,2025-04-09T12:52:48.896Z,1104,9,1,0,Web
54063,33741,2026-01-29T12:52:48.896Z,330,8,1,0,Web
54065,37950,2025-09-04T12:52:48.896Z,693,7,0,0,Web
54066,29126,2025-07-11T12:52:48.896Z,247,2,0,0,iOS
54073,4226,2025-06-24T12:52:48.896Z,736,5,1,0,iOS
54080,24231,2026-02-11T12:52:48.896Z,1113,9,0,0,iOS
54082,15543,2025-08-20T12:52:48.896Z,945,10,0,0,Web
54085,16731,2025-03-27T12:52:48.896Z,340,9,0,0,Android
54095,40930,2025-11-02T12:52:48.896Z,1170,10,0,0,iOS
54099,21335,2025-10-20T12:52:48.896Z,263,10,0,0,Web
54102,31246,2025-12-10T12:52:48.896Z,526,9,0,1,Web
54104,3757,2025-08-23T12:52:48.896Z,533,1,1,0,Android
54105,32651,2025-08-17T12:52:48.896Z,47,3,1,0,Web
54122,26237,2025-04-11T12:52:48.896Z,327,5,0,0,iOS
54127,27405,2025-08-16T12:52:48.896Z,920,5,0,0,Android
54129,6589,2025-12-20T12:52:48.896Z,745,3,1,0,iOS
54138,4471,2025-12-22T12:52:48.896Z,249,9,0,0,Web
54159,20604,2025-10-01T12:52:48.896Z,649,5,0,0,Web
54179,42618,2025-12-07T12:52:48.896Z,942,11,1,0,Android
54195,44230,2025-12-01T12:52:48.896Z,116,8,0,0,iOS
54207,49030,2025-11-30T12:52:48.896Z,703,3,0,0,iOS
54210,30699,2025-09-17T12:52:48.896Z,825,5,0,0,Android
54219,45737,2026-02-13T12:52:48.896Z,673,5,0,0,Android
54228,47101,2025-10-27T12:52:48.896Z,53,6,0,0,Web
54231,18811,2025-12-31T12:52:48.896Z,1165,1,0,0,Android
54236,13464,2026-02-10T12:52:48.896Z,589,4,0,0,Web
54245,39250,2025-10-03T12:52:48.896Z,848,8,0,0,Web
54251,28227,2025-11-23T12:52:48.896Z,1121,10,0,0,iOS
54255,15725,2025-10-19T12:52:48.896Z,336,9,0,0,Web
54260,42128,2025-12-02T12:52:48.896Z,204,7,1,1,Android
54261,14197,2025-05-18T12:52:48.896Z,1031,7,0,0,iOS
54265,22859,2026-02-11T12:52:48.896Z,1125,4,0,1,iOS
54266,35141,2025-10-29T12:52:48.896Z,693,5,0,0,iOS
54272,49864,2025-11-26T12:52:48.896Z,74,1,0,0,Android
54284,1065,2025-05-01T12:52:48.896Z,577,6,1,0,iOS
54290,18101,2025-06-20T12:52:48.896Z,38,3,0,0,Web
54293,30133,2025-10-12T12:52:48.896Z,664,3,0,0,iOS
54294,35989,2025-11-30T12:52:48.896Z,149,10,0,1,Web
54297,49093,2026-01-10T12:52:48.896Z,507,2,1,0,Android
54321,14441,2026-02-23T12:52:48.896Z,483,9,1,0,Web
54327,518,2025-08-20T12:52:48.896Z,34,6,1,0,Android
54328,36576,2025-05-18T12:52:48.896Z,626,10,0,0,Web
54333,24817,2025-10-02T12:52:48.896Z,733,5,0,0,iOS
54350,7087,2026-01-27T12:52:48.896Z,86,9,0,0,iOS
54367,31357,2025-10-03T12:52:48.896Z,155,4,0,1,iOS
54379,21507,2025-03-09T12:52:48.896Z,201,10,1,0,Web
54394,32335,2025-05-01T12:52:48.896Z,617,2,0,0,iOS
54406,26010,2025-11-13T12:52:48.896Z,473,9,0,0,Web
54407,2286,2025-06-08T12:52:48.896Z,454,6,0,0,iOS
54412,24986,2025-05-14T12:52:48.896Z,893,8,0,0,Web
54418,30297,2025-05-03T12:52:48.896Z,1003,3,0,0,iOS
54419,3787,2026-02-25T12:52:48.896Z,93,6,0,0,Android
54431,29762,2025-04-05T12:52:48.896Z,612,9,0,1,Web
54434,1085,2025-11-21T12:52:48.896Z,931,3,1,1,Web
54448,42132,2025-12-14T12:52:48.896Z,900,10,0,0,iOS
54457,36548,2026-01-05T12:52:48.896Z,25,7,0,0,Android
54472,22714,2025-04-13T12:52:48.896Z,550,1,0,0,Android
54473,42794,2025-07-10T12:52:48.896Z,454,1,1,0,Android
54478,27127,2025-09-19T12:52:48.896Z,144,2,0,0,iOS
54479,45618,2025-08-08T12:52:48.896Z,780,9,0,0,Android
54496,30699,2025-11-01T12:52:48.896Z,918,8,1,0,iOS
54499,16203,2025-05-18T12:52:48.896Z,46,1,1,0,Web
54504,41182,2025-04-13T12:52:48.896Z,585,4,1,0,iOS
54509,24927,2025-11-26T12:52:48.896Z,944,3,0,0,Web
54510,44616,2025-05-31T12:52:48.896Z,468,2,0,0,Web
54527,4001,2025-05-25T12:52:48.896Z,222,6,1,0,Android
54531,37844,2025-10-19T12:52:48.896Z,1021,1,0,0,iOS
54534,49652,2026-01-02T12:52:48.896Z,909,4,0,0,iOS
54535,18319,2025-05-03T12:52:48.896Z,181,4,0,0,Web
54536,20769,2026-02-20T12:52:48.896Z,147,11,0,0,Web
54544,49201,2025-11-20T12:52:48.896Z,1106,1,0,0,iOS
54550,2908,2026-01-15T12:52:48.896Z,1161,3,0,0,iOS
54555,28992,2025-03-11T12:52:48.896Z,671,7,0,0,Android
54560,33025,2025-07-03T12:52:48.896Z,126,9,0,0,Web
54581,30895,2025-05-10T12:52:48.896Z,656,10,0,0,Web
54589,5273,2025-04-17T12:52:48.896Z,808,10,1,1,Android
54606,18716,2025-04-20T12:52:48.896Z,325,5,0,0,iOS
54626,22115,2025-09-07T12:52:48.896Z,1038,6,0,0,Android
54635,41896,2025-08-02T12:52:48.896Z,884,4,0,0,Web
54642,25656,2025-05-15T12:52:48.896Z,837,6,0,0,Android
54652,8689,2025-07-12T12:52:48.896Z,320,4,0,1,Android
54653,7753,2025-11-13T12:52:48.896Z,182,8,0,0,Web
54655,14640,2025-11-28T12:52:48.896Z,47,1,1,0,Android
54656,20124,2025-03-04T12:52:48.896Z,1117,6,1,0,Web
54665,5969,2025-03-10T12:52:48.896Z,977,3,0,1,Android
54670,28319,2025-07-16T12:52:48.896Z,803,4,0,0,Android
54675,12144,2025-10-29T12:52:48.896Z,229,6,0,0,Web
54687,44683,2025-05-25T12:52:48.896Z,1006,7,0,0,Android
54701,11020,2025-03-27T12:52:48.896Z,110,7,0,0,Android
54712,16142,2025-12-11T12:52:48.896Z,401,9,1,0,iOS
54713,37409,2025-10-07T12:52:48.896Z,1123,5,0,1,iOS
54714,41071,2025-06-15T12:52:48.896Z,1126,10,1,0,Android
54721,24080,2025-05-30T12:52:48.896Z,1072,6,0,0,iOS
54727,8462,2026-02-05T12:52:48.896Z,1197,9,0,0,Web
54728,43659,2025-11-13T12:52:48.896Z,768,7,0,0,iOS
54741,42136,2025-07-13T12:52:48.896Z,236,11,1,1,Android
54751,12907,2025-11-25T12:52:48.896Z,287,10,0,0,Web
54756,38523,2025-11-17T12:52:48.896Z,976,9,1,0,Android
54763,14611,2025-03-11T12:52:48.896Z,1035,4,0,1,Android
54770,49372,2025-06-07T12:52:48.896Z,773,8,0,1,iOS
54772,14651,2025-05-20T12:52:48.896Z,919,7,1,0,Android
54781,7930,2026-01-16T12:52:48.896Z,891,5,0,0,Web
54789,36150,2025-12-20T12:52:48.896Z,401,7,0,0,iOS
54794,15111,2025-08-26T12:52:48.896Z,254,2,1,1,Web
54795,7223,2025-07-10T12:52:48.896Z,179,1,0,1,iOS
54803,38650,2025-06-05T12:52:48.896Z,1079,5,0,0,iOS
54804,43069,2025-04-18T12:52:48.896Z,824,11,0,0,Android
54805,49523,2025-07-04T12:52:48.896Z,1062,7,0,0,Android
54808,13980,2025-12-19T12:52:48.896Z,862,4,0,0,iOS
54814,49976,2025-11-24T12:52:48.896Z,411,8,1,0,Android
54817,25070,2025-03-17T12:52:48.896Z,424,7,1,0,Web
54828,42006,2025-07-20T12:52:48.896Z,1066,11,0,0,Web
54831,2542,2025-12-15T12:52:48.896Z,274,8,0,0,iOS
54832,34850,2025-11-13T12:52:48.896Z,134,6,0,0,iOS
54833,6014,2025-09-21T12:52:48.896Z,838,9,1,0,Android
54836,5342,2026-01-13T12:52:48.896Z,827,8,0,0,Android
54837,5557,2026-01-09T12:52:48.896Z,136,2,0,0,Android
54839,14628,2025-05-09T12:52:48.896Z,291,7,0,0,Android
54843,18513,2026-01-05T12:52:48.896Z,25,6,0,0,Web
54850,38983,2026-01-21T12:52:48.896Z,427,10,0,0,iOS
54857,25150,2025-08-18T12:52:48.896Z,1038,10,0,0,iOS
54862,24979,2025-10-05T12:52:48.896Z,328,7,0,0,Android
54863,13826,2025-03-15T12:52:48.896Z,713,1,1,0,iOS
54864,19146,2025-05-08T12:52:48.896Z,710,9,1,0,Android
54867,43332,2025-06-16T12:52:48.896Z,1085,6,0,0,iOS
54868,23178,2025-11-20T12:52:48.896Z,1079,10,0,0,Web
54872,48730,2026-01-16T12:52:48.896Z,191,3,0,0,Web
54875,6972,2025-05-31T12:52:48.896Z,435,6,0,0,Web
54880,48558,2025-10-07T12:52:48.896Z,786,1,0,0,Android
54881,20351,2025-09-05T12:52:48.896Z,246,4,0,0,iOS
54883,18160,2025-04-08T12:52:48.896Z,682,2,0,0,Android
54896,13077,2025-04-15T12:52:48.896Z,1139,2,1,0,iOS
54900,24857,2025-05-24T12:52:48.896Z,834,2,0,0,Android
54906,38389,2025-08-16T12:52:48.896Z,571,5,0,0,iOS
54910,26438,2025-05-20T12:52:48.896Z,413,6,1,0,Android
54929,23363,2025-06-11T12:52:48.896Z,744,9,1,0,iOS
54935,17170,2025-03-23T12:52:48.896Z,1146,9,0,0,iOS
54936,23070,2025-05-11T12:52:48.896Z,387,1,0,0,iOS
54943,10957,2026-02-01T12:52:48.896Z,804,10,1,0,Android
54946,21582,2025-05-05T12:52:48.896Z,651,8,1,1,Android
54951,3043,2025-08-18T12:52:48.896Z,323,1,0,0,Web
54954,33973,2025-04-06T12:52:48.896Z,1061,9,0,1,iOS
54957,16098,2025-03-17T12:52:48.896Z,881,1,0,0,iOS
54975,32357,2025-04-14T12:52:48.896Z,823,6,0,0,Android
54977,5188,2025-08-01T12:52:48.896Z,971,8,1,0,Web
54980,23550,2025-07-14T12:52:48.896Z,155,4,1,0,Web
54998,47506,2025-04-03T12:52:48.896Z,919,9,0,0,iOS
55001,8175,2025-06-21T12:52:48.896Z,43,8,1,0,Web
55014,27341,2025-06-02T12:52:48.896Z,53,6,0,0,Web
55047,42533,2026-01-08T12:52:48.896Z,698,4,1,0,Android
55049,37994,2025-12-10T12:52:48.896Z,1144,10,0,0,Android
55059,42886,2025-04-16T12:52:48.896Z,193,11,0,1,Web
55061,27402,2025-10-30T12:52:48.896Z,799,7,0,0,Android
55066,46504,2025-11-23T12:52:48.896Z,977,1,0,0,Web
55073,9402,2026-01-08T12:52:48.896Z,175,6,0,0,Web
55103,42683,2025-06-17T12:52:48.896Z,56,10,1,0,Android
55107,18527,2025-07-09T12:52:48.896Z,251,2,0,0,Web
55108,16032,2025-08-04T12:52:48.896Z,22,10,0,0,Android
55112,42063,2025-11-01T12:52:48.896Z,1186,7,0,0,Android
55116,3990,2025-04-20T12:52:48.896Z,822,5,0,0,iOS
55135,558,2025-08-16T12:52:48.896Z,1179,4,1,1,iOS
55154,49604,2025-06-22T12:52:48.896Z,499,7,1,0,iOS
55155,33460,2025-12-10T12:52:48.896Z,442,11,1,0,Web
55156,14611,2025-12-08T12:52:48.896Z,753,2,0,0,Web
55162,23595,2025-08-31T12:52:48.896Z,279,9,0,0,Android
55173,33547,2025-03-27T12:52:48.896Z,391,2,0,0,Web
55179,40166,2025-11-28T12:52:48.896Z,770,11,1,0,Web
55182,14368,2025-09-27T12:52:48.896Z,304,5,0,1,Android
55183,47605,2025-12-02T12:52:48.896Z,1177,1,1,0,Web
55185,43191,2025-06-19T12:52:48.896Z,723,4,1,0,Android
55186,28813,2025-05-18T12:52:48.896Z,149,1,0,0,iOS
55194,3120,2025-11-22T12:52:48.896Z,784,11,0,0,iOS
55212,23819,2025-08-22T12:52:48.896Z,658,7,0,0,Web
55233,21791,2025-11-08T12:52:48.896Z,422,9,1,0,Android
55263,29447,2025-07-17T12:52:48.896Z,997,9,1,0,iOS
55264,1061,2025-08-10T12:52:48.896Z,80,7,1,0,Web
55287,16277,2025-07-11T12:52:48.896Z,535,2,0,0,Web
55319,38636,2025-05-12T12:52:48.896Z,1197,11,1,0,Android
55321,37852,2025-11-07T12:52:48.896Z,299,8,0,0,Android
55337,32531,2025-07-12T12:52:48.896Z,1094,8,0,0,Android
55339,5224,2025-11-01T12:52:48.896Z,216,8,0,1,Android
55343,48386,2025-05-15T12:52:48.896Z,301,9,0,0,Web
55355,39544,2026-01-25T12:52:48.896Z,1091,8,0,0,iOS
55363,7075,2025-07-27T12:52:48.896Z,188,11,1,0,Android
55368,43134,2025-03-18T12:52:48.896Z,668,3,1,1,Web
55374,32751,2026-02-22T12:52:48.896Z,123,11,1,0,Android
55379,11735,2025-06-18T12:52:48.896Z,1170,7,1,0,Android
55381,2838,2025-11-07T12:52:48.896Z,941,4,1,0,Android
55402,6871,2025-12-08T12:52:48.896Z,801,8,0,0,Web
55406,2286,2026-01-11T12:52:48.896Z,995,11,1,0,Android
55420,29851,2025-04-17T12:52:48.896Z,838,2,1,0,Android
55422,44990,2026-02-06T12:52:48.896Z,630,5,1,0,Web
55425,48558,2025-10-23T12:52:48.896Z,351,6,0,0,Android
55427,9043,2025-03-04T12:52:48.896Z,323,2,0,0,Android
55437,1319,2025-04-08T12:52:48.896Z,999,1,0,0,iOS
55444,4505,2026-02-17T12:52:48.896Z,391,1,1,1,Android
