order_id,customer_id,order_timestamp,order_value,discount_amount,payment_method,promised_delivery_days,actual_delivery_days,order_status
34747,48797,2025-06-22T12:52:36.629Z,1213.35,93.4,Wallet,3,3,Delivered
34762,5436,2025-03-11T12:52:36.629Z,1713.11,358.22,Wallet,2,3,Returned
34763,19354,2025-11-15T12:52:36.629Z,3910.54,35.17,Credit Card,4,4,Delivered
34766,37142,2026-02-13T12:52:36.629Z,2962.93,412.53,Wallet,3,3,Delivered
34770,8156,2025-10-28T12:52:36.629Z,3727.39,407.13,COD,5,7,Cancelled
34782,37803,2025-12-04T12:52:36.629Z,2899.72,123.21,Wallet,5,5,Delivered
34789,33958,2025-03-24T12:52:36.629Z,1904.39,59.94,UPI,5,6,Delivered
34791,32950,2025-06-17T12:52:36.629Z,3961.96,159.65,Wallet,2,2,Returned
34806,1459,2025-05-04T12:52:36.629Z,1026.2,222.85,COD,3,4,Delivered
34815,49392,2025-08-03T12:52:36.629Z,4496.25,388.46,Credit Card,4,4,Delivered
34824,8407,2025-04-14T12:52:36.629Z,459.57,412.01,COD,5,5,Delivered
34828,2950,2025-10-03T12:52:36.629Z,3993.56,22.82,UPI,3,4,Delivered
34831,32502,2025-07-15T12:52:36.629Z,3321.94,304.75,Wallet,2,3,Cancelled
34854,12856,2026-02-18T12:52:36.629Z,1703.2,176.43,COD,5,8,Delivered
34872,43489,2025-04-26T12:52:36.629Z,2718.46,72.29,Credit Card,4,4,Delivered
34889,4826,2025-06-24T12:52:36.629Z,2717.79,61.1,COD,5,5,Delivered
34917,22727,2025-10-19T12:52:36.629Z,978.45,368.75,COD,5,5,Delivered
34928,36157,2026-01-12T12:52:36.629Z,4378.45,272.22,COD,5,5,Delivered
34944,10494,2025-04-17T12:52:36.629Z,3146.33,227.83,Wallet,5,6,Delivered
34946,370,2026-02-11T12:52:36.629Z,309,28.26,Wallet,2,2,Delivered
34962,4577,2025-07-24T12:52:36.629Z,2267.9,3.62,COD,4,4,Delivered
34963,16384,2025-12-30T12:52:36.629Z,3165.07,189.48,COD,4,4,Returned
34973,30340,2026-01-30T12:52:36.629Z,2742.1,365.34,UPI,4,5,Delivered
34975,2035,2025-08-31T12:52:36.629Z,308.27,216.67,Credit Card,5,6,Delivered
34977,46830,2025-09-10T12:52:36.629Z,2046.99,354.09,UPI,3,4,Delivered
34978,20037,2026-02-17T12:52:36.629Z,3322.84,491.8,Wallet,3,3,Delivered
34986,29358,2025-10-19T12:52:36.629Z,3250.93,126.06,Wallet,2,2,Cancelled
34993,23160,2026-02-09T12:52:36.629Z,2757.71,480.96,COD,4,4,Delivered
35012,31388,2025-04-20T12:52:36.629Z,1495.25,349.52,COD,3,3,Delivered
35014,27473,2025-07-26T12:52:36.629Z,2782.81,75.83,COD,3,3,Delivered
35063,23608,2025-12-29T12:52:36.629Z,1391.14,248.39,Credit Card,2,2,Returned
35133,2832,2025-05-06T12:52:36.629Z,2093.57,366.8,UPI,3,3,Cancelled
35141,1378,2026-01-08T12:52:36.629Z,4134.14,384.12,Wallet,5,6,Returned
35160,43622,2025-08-06T12:52:36.629Z,621.77,367.15,COD,5,8,Delivered
35169,1598,2025-04-09T12:52:36.629Z,872.22,139.65,Credit Card,3,3,Delivered
35186,8111,2025-08-22T12:52:36.629Z,3050.61,342.83,COD,3,3,Delivered
35222,17075,2025-07-04T12:52:36.629Z,228.53,291.24,Credit Card,2,3,Delivered
35227,10615,2025-12-06T12:52:36.629Z,1784.61,494.72,Wallet,3,3,Delivered
35247,31648,2025-11-12T12:52:36.629Z,2050.48,141.92,Wallet,2,3,Delivered
35252,48408,2025-05-13T12:52:36.629Z,383.71,263.67,Credit Card,3,3,Delivered
35263,32458,2025-08-03T12:52:36.629Z,1144.44,401.65,COD,3,3,Delivered
35277,4883,2026-01-09T12:52:36.629Z,4437.69,160.89,UPI,3,3,Delivered
35279,28569,2025-07-30T12:52:36.629Z,2230.11,424.44,Credit Card,4,7,Delivered
35285,15126,2025-06-08T12:52:36.629Z,1235.01,1.55,Credit Card,2,3,Delivered
35286,12318,2025-04-08T12:52:36.629Z,2387.7,343.18,UPI,4,4,Delivered
35311,43818,2025-06-22T12:52:36.629Z,1312.29,476.08,COD,5,6,Delivered
35314,28844,2025-12-06T12:52:36.629Z,2831.67,483.52,Wallet,3,3,Returned
35318,4761,2025-12-06T12:52:36.629Z,976.39,270.9,UPI,2,5,Delivered
35324,27631,2025-03-02T12:52:36.629Z,1858.77,9.76,UPI,2,2,Delivered
35337,43935,2026-01-28T12:52:36.629Z,3429.57,386.99,Wallet,4,7,Delivered
35348,36005,2025-05-26T12:52:36.629Z,3255.29,205.08,UPI,2,2,Delivered
35349,23981,2025-12-03T12:52:36.629Z,3934.17,371.58,Credit Card,3,3,Delivered
35354,6199,2025-09-25T12:52:36.629Z,1485.71,198.69,COD,4,4,Delivered
35374,14509,2025-07-05T12:52:36.629Z,3441.25,414.31,COD,3,5,Delivered
35392,26773,2025-10-26T12:52:36.629Z,3326.44,237.57,COD,5,6,Delivered
35395,15154,2025-12-08T12:52:36.629Z,3148.38,167.58,Credit Card,2,3,Delivered
35403,964,2025-04-17T12:52:36.629Z,1034.93,225.76,COD,2,4,Delivered
35408,30188,2025-10-18T12:52:36.629Z,2951.95,393.16,UPI,3,4,Delivered
35414,37051,2025-11-24T12:52:36.629Z,2741.22,337.72,Wallet,2,4,Delivered
35417,31583,2026-01-03T12:52:36.629Z,2840.36,332.28,COD,5,7,Delivered
35434,37315,2025-07-31T12:52:36.629Z,1545.29,472.79,COD,4,7,Delivered
35468,6301,2025-09-09T12:52:36.629Z,851,288.53,Credit Card,5,7,Delivered
35485,18478,2025-06-08T12:52:36.629Z,1843.26,467.44,UPI,5,7,Delivered
35505,24327,2025-11-26T12:52:36.629Z,1570.82,474.78,COD,2,2,Delivered
35508,40832,2025-07-30T12:52:36.629Z,2645.52,284.69,COD,4,5,Delivered
35528,48340,2025-09-17T12:52:36.629Z,1733.55,443.55,Wallet,2,2,Delivered
35540,47742,2026-01-13T12:52:36.629Z,256.6,22.32,Wallet,3,3,Delivered
35543,42520,2025-06-05T12:52:36.629Z,3923.16,14.79,UPI,5,5,Delivered
35549,38546,2025-06-21T12:52:36.629Z,4085.31,311.52,COD,2,3,Delivered
35552,17643,2025-05-21T12:52:36.629Z,3550.58,53.33,UPI,4,4,Delivered
35555,32432,2025-08-19T12:52:36.629Z,2988.27,447.51,Credit Card,5,5,Delivered
35558,45853,2025-06-03T12:52:36.629Z,1387.34,85.01,Wallet,2,5,Delivered
35570,30327,2025-05-18T12:52:36.629Z,4390.15,81.61,UPI,4,5,Delivered
35588,2970,2025-05-14T12:52:36.629Z,2164.72,53.59,COD,5,5,Delivered
35594,24159,2025-05-24T12:52:36.629Z,1084.97,254.45,COD,2,2,Delivered
35610,38276,2025-09-12T12:52:36.629Z,2819.83,399.93,Wallet,3,3,Delivered
35634,1534,2025-11-12T12:52:36.629Z,2029.27,397.88,Credit Card,5,7,Delivered
35635,17187,2026-02-26T12:52:36.629Z,4107.44,347.04,Wallet,3,4,Delivered
35639,10977,2026-01-15T12:52:36.629Z,4075.17,442.94,Wallet,3,3,Delivered
35650,42900,2025-05-13T12:52:36.629Z,1647.23,236.15,Wallet,2,4,Delivered
35660,33571,2025-06-20T12:52:36.629Z,1748.77,171.37,UPI,5,6,Delivered
35684,9138,2025-11-04T12:52:36.629Z,4778.67,305.5,Wallet,3,3,Delivered
35709,36092,2025-05-15T12:52:36.629Z,1327.18,289.82,Wallet,4,4,Cancelled
35726,28750,2025-10-20T12:52:36.629Z,4928.92,26.59,Credit Card,2,4,Delivered
35737,16644,2025-03-20T12:52:36.629Z,694.98,358.31,COD,3,3,Delivered
35753,33041,2026-01-04T12:52:36.629Z,3384.97,87.77,UPI,4,7,Delivered
35765,45223,2025-11-27T12:52:36.629Z,4682.61,46.51,UPI,2,2,Delivered
35767,38329,2025-03-03T12:52:36.629Z,2019.24,94.18,Credit Card,3,6,Returned
35779,35824,2025-09-04T12:52:36.629Z,628.88,119.19,Wallet,5,6,Delivered
35795,17169,2026-02-15T12:52:36.629Z,537.73,438.73,Credit Card,3,6,Cancelled
35798,31658,2025-05-30T12:52:36.629Z,3954.53,51.8,Credit Card,5,5,Delivered
35811,26511,2025-04-21T12:52:36.629Z,741.44,210.68,COD,5,5,Returned
35822,34571,2025-11-27T12:52:36.629Z,3799.52,446.07,COD,4,5,Delivered
35834,15030,2025-10-29T12:52:36.629Z,520.59,130.97,Credit Card,3,6,Delivered
35850,7488,2025-06-12T12:52:36.629Z,3025.08,44.9,Credit Card,5,5,Delivered
35858,49362,2026-02-12T12:52:36.629Z,4045.76,184.71,COD,3,3,Delivered
35867,48795,2025-09-27T12:52:36.629Z,3927.96,117.11,UPI,3,3,Delivered
35868,14135,2025-03-31T12:52:36.629Z,3523.82,415.35,UPI,4,6,Delivered
35884,38546,2025-10-19T12:52:36.629Z,3857.69,132.67,Wallet,4,4,Delivered
35901,24314,2025-07-21T12:52:36.629Z,594.43,499.7,Credit Card,3,3,Delivered
35908,43193,2025-11-14T12:52:36.629Z,3438,299.65,Credit Card,2,2,Delivered
35910,4139,2025-07-24T12:52:36.629Z,4443.26,89.03,UPI,2,4,Delivered
35918,15076,2025-03-23T12:52:36.629Z,1880.19,174.43,COD,4,5,Delivered
35947,48307,2025-04-26T12:52:36.629Z,1993.62,217.22,UPI,5,7,Returned
35986,30665,2025-09-25T12:52:36.629Z,3120.4,354.41,UPI,5,6,Delivered
35996,43207,2025-03-21T12:52:36.629Z,4622.98,405.24,COD,5,6,Delivered
36022,15383,2025-12-04T12:52:36.629Z,2918.22,184.86,UPI,4,4,Delivered
36067,21445,2025-03-03T12:52:36.629Z,3096.71,163.22,Wallet,3,3,Delivered
36069,40581,2025-10-24T12:52:36.629Z,2002.27,18.19,Credit Card,4,4,Delivered
36070,32147,2025-10-17T12:52:36.629Z,2225.18,111.5,Credit Card,4,4,Delivered
36097,10399,2025-06-24T12:52:36.629Z,1646.5,484.36,Credit Card,5,5,Delivered
36099,1841,2025-03-02T12:52:36.629Z,2561.71,381.46,Wallet,5,8,Delivered
36125,40904,2025-12-18T12:52:36.629Z,4891.61,315.05,Credit Card,5,7,Delivered
36127,12718,2025-05-17T12:52:36.629Z,1471.7,244.55,Wallet,3,3,Delivered
36152,20867,2025-08-26T12:52:36.629Z,2018.36,486.3,UPI,4,5,Returned
36154,13925,2025-10-01T12:52:36.629Z,2711.86,481.63,UPI,5,6,Delivered
36162,3496,2025-04-26T12:52:36.629Z,1204.23,51.61,Credit Card,5,5,Delivered
36178,40930,2025-07-23T12:52:36.629Z,797.19,95.24,COD,5,5,Delivered
36204,28832,2026-01-19T12:52:36.629Z,3083.79,304.66,Credit Card,5,5,Delivered
36205,47167,2025-06-24T12:52:36.629Z,4621.5,237.72,COD,3,3,Delivered
36212,26674,2025-09-30T12:52:36.629Z,4193.26,31.53,COD,3,3,Returned
36215,14872,2026-02-10T12:52:36.629Z,2826.47,334.01,UPI,3,4,Delivered
36220,48567,2025-04-10T12:52:36.629Z,2362.32,235.44,Wallet,4,4,Delivered
36241,45025,2025-07-12T12:52:36.629Z,2759.97,479.44,UPI,3,4,Delivered
36246,26664,2025-07-25T12:52:36.629Z,1310.6,150.1,Credit Card,3,3,Delivered
36248,46590,2025-05-01T12:52:36.629Z,360.6,392.26,COD,2,2,Delivered
36271,17799,2025-06-11T12:52:36.629Z,3722.84,80.12,UPI,2,2,Delivered
36274,30810,2026-02-08T12:52:36.629Z,4368.68,299.1,UPI,2,4,Delivered
36280,20902,2025-03-30T12:52:36.629Z,980.07,275.34,UPI,3,4,Returned
36283,12051,2025-04-22T12:52:36.629Z,3835.91,263.38,UPI,2,2,Cancelled
36288,20538,2025-04-10T12:52:36.629Z,1427.61,388.8,UPI,3,4,Delivered
36291,13340,2026-02-24T12:52:36.629Z,4649.04,300.52,Credit Card,3,3,Delivered
36295,22519,2025-07-13T12:52:36.629Z,2481.38,241.04,COD,3,3,Delivered
36305,48661,2025-08-19T12:52:36.629Z,2087.98,357.77,Wallet,2,3,Delivered
36309,25303,2025-09-30T12:52:36.629Z,4937.16,118.74,Wallet,2,2,Delivered
36318,42831,2025-12-16T12:52:36.629Z,4992.32,118.71,COD,2,4,Delivered
36341,1809,2025-10-19T12:52:36.629Z,1084.74,329.77,Wallet,4,4,Delivered
36353,12634,2025-03-04T12:52:36.629Z,3851.71,10.94,Wallet,4,4,Delivered
36358,31756,2025-07-27T12:52:36.629Z,803.67,24.28,UPI,5,6,Delivered
36369,13813,2025-08-16T12:52:36.629Z,3773.93,225.04,COD,2,4,Delivered
36376,1909,2026-01-28T12:52:36.629Z,4204.63,467.97,UPI,4,6,Delivered
36385,9006,2025-09-18T12:52:36.629Z,1910,304.67,Credit Card,5,7,Delivered
36390,5899,2025-08-17T12:52:36.629Z,2444.83,198.5,Wallet,5,5,Delivered
36397,15614,2025-09-08T12:52:36.629Z,2155.99,320.98,COD,2,5,Delivered
36398,19607,2025-03-25T12:52:36.629Z,4830.84,301.36,Wallet,3,3,Delivered
36407,24012,2025-09-15T12:52:36.629Z,2214.75,425.02,Wallet,2,2,Delivered
36410,33383,2025-06-11T12:52:36.629Z,4608.05,72.27,Wallet,3,4,Cancelled
36422,16136,2025-10-20T12:52:36.629Z,2906.6,257.76,COD,5,6,Cancelled
36433,42647,2025-07-24T12:52:36.629Z,4298.39,17.45,COD,3,4,Delivered
36435,20040,2025-03-03T12:52:36.629Z,1682.64,218.84,COD,3,3,Delivered
36490,31460,2026-01-26T12:52:36.629Z,2164.68,175.47,Wallet,2,2,Delivered
36494,34449,2025-07-28T12:52:36.629Z,1996.96,46.12,UPI,2,3,Delivered
36503,14141,2025-07-18T12:52:36.629Z,413.3,362.5,UPI,3,3,Returned
36514,42644,2025-03-09T12:52:36.629Z,3930.04,93.41,COD,4,7,Delivered
36515,12852,2025-04-27T12:52:36.629Z,681.9,275.91,Credit Card,3,4,Delivered
36536,40470,2025-04-26T12:52:36.629Z,4853.54,276.21,UPI,4,5,Delivered
36546,31353,2025-06-22T12:52:36.629Z,4806.35,286.93,Credit Card,3,3,Delivered
36550,22872,2025-07-18T12:52:36.629Z,3772.33,392.43,Credit Card,5,6,Delivered
36551,41019,2025-12-06T12:52:36.629Z,1732.88,456.24,Credit Card,4,5,Delivered
36552,29263,2026-02-17T12:52:36.629Z,636.8,428.43,Credit Card,2,2,Delivered
36566,44267,2025-06-05T12:52:36.629Z,3582,5.8,Credit Card,4,7,Delivered
36567,12436,2025-11-24T12:52:36.629Z,2449.15,164.15,COD,3,3,Delivered
36570,48969,2025-05-29T12:52:36.629Z,4725.77,373.84,Credit Card,3,3,Delivered
36579,14886,2026-02-12T12:52:36.629Z,4114.21,27.18,Credit Card,5,6,Delivered
36583,2627,2025-10-24T12:52:36.629Z,4180.65,252.32,Wallet,2,3,Delivered
36587,3757,2025-10-13T12:52:36.629Z,3909.88,379.52,Credit Card,4,4,Delivered
36597,10601,2025-07-06T12:52:36.629Z,3207.36,209.43,COD,2,2,Delivered
36602,3761,2026-01-01T12:52:36.629Z,2180.47,332.97,UPI,4,5,Delivered
36610,13936,2025-12-15T12:52:36.629Z,1314.66,75.33,COD,5,5,Delivered
36625,28517,2025-10-24T12:52:36.629Z,4072.27,295.1,UPI,2,2,Returned
36639,38142,2025-03-20T12:52:36.629Z,3954.21,208.88,COD,3,3,Delivered
36646,33664,2025-08-09T12:52:36.629Z,285.14,483.07,UPI,3,5,Delivered
36649,34003,2025-10-12T12:52:36.629Z,4597.15,219.69,Credit Card,3,3,Delivered
36650,49256,2025-09-06T12:52:36.629Z,1556.92,32.1,UPI,3,3,Delivered
36653,30665,2025-10-24T12:52:36.629Z,2109.96,361.21,Credit Card,3,3,Delivered
36707,28492,2025-03-14T12:52:36.629Z,4021.09,336.57,UPI,2,3,Delivered
36755,29616,2025-06-30T12:52:36.629Z,358.14,35.86,COD,3,4,Delivered
36788,9344,2025-08-07T12:52:36.629Z,1988.77,352.26,COD,3,4,Delivered
36789,2989,2025-11-04T12:52:36.629Z,1312.33,154.52,UPI,2,2,Delivered
36807,11492,2025-07-17T12:52:36.629Z,2156.62,156.24,UPI,3,4,Cancelled
36815,49458,2025-03-28T12:52:36.629Z,3721.15,48.6,Credit Card,4,4,Returned
36822,10039,2025-09-08T12:52:36.629Z,4687.73,9.73,COD,5,8,Returned
36839,35387,2025-11-10T12:52:36.629Z,3344.66,77.46,Credit Card,3,3,Delivered
36845,26948,2026-02-17T12:52:36.629Z,3609.59,433.82,Wallet,5,5,Delivered
36846,17914,2025-09-13T12:52:36.629Z,2252.52,291.08,COD,3,5,Returned
36847,3689,2025-10-28T12:52:36.629Z,1494.2,20.82,Credit Card,3,3,Delivered
36876,41648,2025-11-05T12:52:36.629Z,4270.3,249.03,UPI,3,3,Delivered
36902,5291,2025-06-20T12:52:36.629Z,3148,244.18,UPI,3,5,Delivered
36910,28923,2025-10-27T12:52:36.629Z,2364.38,396.8,Wallet,3,4,Delivered
36942,2106,2025-11-03T12:52:36.629Z,613.99,333.92,COD,5,5,Delivered
36946,46448,2025-11-29T12:52:36.629Z,4165.73,440.86,Credit Card,4,4,Delivered
36963,15471,2025-05-04T12:52:36.629Z,4773.61,128.89,COD,2,2,Delivered
36982,8437,2025-04-12T12:52:36.629Z,2145.89,68.87,Wallet,3,3,Delivered
36997,9915,2026-01-19T12:52:36.629Z,956.85,88.02,Wallet,3,3,Cancelled
37012,27168,2026-02-17T12:52:36.629Z,1588.41,77.34,COD,5,8,Delivered
37018,44492,2026-02-23T12:52:36.629Z,779.67,180.32,Wallet,3,6,Delivered
37048,15623,2025-10-18T12:52:36.629Z,2068.97,106.26,COD,3,3,Delivered
37054,36180,2025-06-23T12:52:36.629Z,4234.11,408.4,UPI,5,7,Delivered
37056,20279,2025-03-03T12:52:36.629Z,1495.1,124.23,Credit Card,2,3,Delivered
37060,37951,2025-07-06T12:52:36.629Z,3768.05,426.9,Credit Card,5,6,Cancelled
37072,40581,2025-08-27T12:52:36.629Z,2788.61,494.21,Wallet,4,5,Delivered
37103,14251,2025-04-20T12:52:36.629Z,4174.89,285.96,Wallet,2,2,Delivered
37111,357,2025-07-17T12:52:36.629Z,1933.26,141.68,UPI,5,5,Delivered
37130,34080,2025-09-11T12:52:36.629Z,3956.1,391.9,COD,2,2,Delivered
37137,45853,2026-02-27T12:52:36.629Z,2540.92,77.67,Wallet,3,3,Delivered
37141,36971,2025-11-15T12:52:36.629Z,4345.21,478.04,UPI,2,4,Delivered
37142,46288,2025-11-30T12:52:36.629Z,3644.58,22.32,Credit Card,3,3,Delivered
37158,40947,2025-11-17T12:52:36.629Z,2004.32,150.62,COD,3,4,Delivered
37163,45025,2025-07-31T12:52:36.629Z,2286.58,479.67,Wallet,4,4,Delivered
37174,14757,2026-02-13T12:52:36.629Z,4991.52,335.15,Credit Card,5,6,Delivered
37176,37287,2025-07-01T12:52:36.629Z,4579.18,40.71,COD,4,6,Delivered
37187,20287,2025-09-02T12:52:36.629Z,2171.54,21.9,COD,3,3,Delivered
37188,43432,2025-10-03T12:52:36.629Z,2127.87,93.09,COD,4,4,Delivered
37221,47977,2025-08-09T12:52:36.629Z,4305.39,350.18,COD,3,5,Delivered
37233,32136,2025-07-26T12:52:36.629Z,1996.29,410.01,UPI,3,3,Delivered
37234,14192,2025-03-19T12:52:36.629Z,1908.41,110.11,Wallet,3,6,Delivered
37248,24367,2025-12-12T12:52:36.629Z,3175.75,443.34,UPI,3,3,Delivered
37251,15308,2026-01-29T12:52:36.629Z,1549.17,436.19,UPI,3,3,Delivered
37269,12554,2025-04-22T12:52:36.629Z,1034.32,182.7,Credit Card,2,2,Delivered
37284,43232,2025-07-27T12:52:36.629Z,4395.18,133.09,UPI,2,3,Delivered
37295,4062,2026-01-05T12:52:36.629Z,1095.66,411.73,UPI,3,5,Delivered
37299,36324,2025-12-26T12:52:36.629Z,376.83,91.9,UPI,5,6,Delivered
37303,29313,2025-09-19T12:52:36.629Z,2651.86,218.44,COD,4,4,Returned
37308,35882,2025-11-27T12:52:36.629Z,3871.4,434.79,COD,2,2,Delivered
37324,17042,2025-11-08T12:52:36.629Z,2117.71,219.46,Credit Card,4,4,Delivered
37332,25875,2025-06-09T12:52:36.629Z,3644.27,329.22,UPI,3,3,Delivered
37349,6823,2025-07-24T12:52:36.629Z,467.23,34.54,Credit Card,5,6,Delivered
37364,42243,2026-01-29T12:52:36.629Z,4760.62,333.64,Credit Card,2,4,Delivered
37389,6987,2025-06-01T12:52:36.629Z,4440.76,198.92,Wallet,2,2,Delivered
37392,23406,2026-01-26T12:52:36.629Z,3449.05,200.7,UPI,3,4,Delivered
37401,22660,2025-06-27T12:52:36.629Z,1856.32,290.87,UPI,3,3,Delivered
37433,3727,2025-09-07T12:52:36.629Z,1209.23,482.35,COD,3,3,Delivered
37437,25036,2026-01-18T12:52:36.629Z,4087.91,207.89,Credit Card,5,6,Cancelled
37443,19824,2025-07-24T12:52:36.629Z,4569.17,187.07,Wallet,3,4,Delivered
37471,42474,2025-11-24T12:52:36.629Z,3698.31,361.67,Wallet,3,3,Delivered
37473,42855,2026-01-20T12:52:36.629Z,4607.02,438.68,Credit Card,4,4,Delivered
37475,32458,2025-07-20T12:52:36.629Z,200.97,460.41,Credit Card,2,2,Delivered
37479,43181,2025-07-27T12:52:36.629Z,4364.96,277.28,UPI,3,4,Delivered
37497,45852,2025-09-22T12:52:36.629Z,3253.85,316.08,COD,4,5,Delivered
37508,22400,2025-09-02T12:52:36.629Z,4347.46,380.24,COD,2,2,Delivered
37523,1180,2026-02-27T12:52:36.629Z,1632.09,492.83,Wallet,2,3,Delivered
37540,29396,2025-08-01T12:52:36.629Z,1243.41,86.76,COD,2,4,Delivered
37545,48986,2025-03-10T12:52:36.629Z,1472.82,217.41,Wallet,2,4,Cancelled
37561,10309,2025-04-11T12:52:36.629Z,817.6,110.86,Wallet,5,5,Delivered
37569,14886,2025-12-25T12:52:36.629Z,1317.04,375.38,COD,2,3,Delivered
37615,4745,2025-06-03T12:52:36.629Z,1894.31,432.8,UPI,2,3,Delivered
37635,34369,2026-02-06T12:52:36.629Z,3451.36,99.82,Wallet,2,4,Delivered
37649,5205,2025-08-10T12:52:36.629Z,2105.59,472.66,Wallet,3,6,Delivered
37654,6430,2025-04-22T12:52:36.629Z,1692.08,73.05,Wallet,3,3,Delivered
37655,3991,2025-08-07T12:52:36.629Z,2329.38,232,Wallet,3,6,Delivered
37674,10224,2025-06-22T12:52:36.629Z,4056.15,68.5,Credit Card,3,4,Delivered
37689,13619,2025-04-30T12:52:36.629Z,1741.93,484.7,Wallet,2,2,Delivered
37692,17415,2025-06-11T12:52:36.629Z,4751.93,32.92,Wallet,5,5,Delivered
37698,36989,2026-01-28T12:52:36.629Z,2444.97,256.51,Credit Card,2,3,Delivered
37709,45075,2025-11-12T12:52:36.629Z,1283.28,338.61,COD,3,3,Delivered
37734,18,2025-05-19T12:52:36.629Z,4191.9,306.87,COD,5,5,Delivered
37735,32717,2025-05-27T12:52:36.629Z,945.46,436.14,UPI,5,7,Delivered
37742,29651,2026-02-24T12:52:36.629Z,1601.1,180.02,COD,4,5,Delivered
37748,26845,2026-01-14T12:52:36.629Z,1125.52,87.22,COD,4,6,Delivered
37749,42170,2025-09-30T12:52:36.629Z,3777.55,182.06,Credit Card,3,5,Delivered
37769,1060,2026-01-03T12:52:36.629Z,1969.72,31.79,COD,3,3,Delivered
37772,28517,2026-01-06T12:52:36.629Z,975.99,87.25,UPI,5,8,Delivered
37786,15030,2025-09-25T12:52:36.629Z,4475.3,212.87,Credit Card,4,4,Delivered
37787,18441,2025-07-15T12:52:36.629Z,3473.22,367.83,COD,2,2,Delivered
37797,26290,2026-01-29T12:52:36.629Z,222.08,226,COD,3,4,Delivered
37799,5188,2025-09-05T12:52:36.629Z,245.3,156.94,Credit Card,3,6,Delivered
37802,30939,2025-11-21T12:52:36.629Z,3672.27,19.03,Credit Card,4,5,Cancelled
37809,34858,2025-06-24T12:52:36.629Z,1081.56,108.83,Wallet,4,4,Delivered
37813,2583,2025-03-08T12:52:36.629Z,4180.41,431.94,Credit Card,5,6,Cancelled
37842,43332,2025-10-16T12:52:36.629Z,2986.43,37.19,COD,2,4,Delivered
37849,15085,2025-10-06T12:52:36.629Z,327.11,396.73,COD,4,4,Delivered
37855,33317,2025-05-12T12:52:36.629Z,3053.53,300.51,Wallet,2,2,Delivered
37874,24943,2025-05-01T12:52:36.629Z,1695.15,233.69,Wallet,2,2,Delivered
37879,36085,2026-01-11T12:52:36.629Z,1947.64,18.81,UPI,4,5,Delivered
37890,48697,2025-05-24T12:52:36.629Z,3313.04,92.27,Credit Card,3,5,Delivered
37897,31751,2025-07-30T12:52:36.629Z,4920.64,388.76,Credit Card,3,3,Delivered
37901,36506,2025-06-02T12:52:36.629Z,751.85,111.38,Credit Card,3,5,Delivered
37905,43746,2026-01-02T12:52:36.629Z,2644.29,25.04,UPI,3,6,Delivered
37907,40855,2025-12-04T12:52:36.629Z,517.99,440.53,UPI,5,6,Delivered
37928,5904,2025-05-13T12:52:36.629Z,657.61,322.88,UPI,4,4,Delivered
37941,21241,2025-05-17T12:52:36.629Z,3276.42,350.03,Wallet,5,6,Delivered
37943,33866,2025-10-08T12:52:36.629Z,564.69,231.16,UPI,5,6,Delivered
37950,42791,2025-12-09T12:52:36.629Z,1739.84,352.86,COD,5,6,Delivered
37952,36235,2025-06-10T12:52:36.629Z,4117.34,259.62,UPI,4,6,Delivered
37983,20734,2025-10-27T12:52:36.629Z,2948.8,314.07,COD,2,2,Delivered
37984,42174,2025-07-30T12:52:36.629Z,1410.82,119.47,Wallet,2,4,Delivered
37992,37632,2026-01-23T12:52:36.629Z,2506.9,97.6,Credit Card,3,5,Delivered
38009,41684,2025-05-28T12:52:36.629Z,3046.59,232.65,Wallet,3,6,Delivered
38026,19337,2025-06-03T12:52:36.629Z,2838.57,93.64,Wallet,3,5,Delivered
38034,16644,2026-02-09T12:52:36.629Z,518.46,100.05,Credit Card,2,2,Delivered
38040,28464,2025-10-02T12:52:36.629Z,1181.38,395.03,UPI,4,5,Delivered
38054,33595,2025-08-06T12:52:36.629Z,4176.41,188.01,Wallet,3,4,Delivered
38066,45934,2025-04-16T12:52:36.629Z,3157.45,410.79,Wallet,5,7,Delivered
38088,21806,2026-02-20T12:52:36.629Z,4011.91,304.65,Credit Card,4,4,Delivered
38091,17089,2025-09-08T12:52:36.629Z,1770.16,144.99,UPI,5,5,Delivered
38094,41394,2026-02-04T12:52:36.629Z,4858.28,223.35,Credit Card,5,6,Delivered
38103,39976,2025-10-02T12:52:36.629Z,4863.18,120.94,UPI,3,6,Returned
38106,47674,2025-12-15T12:52:36.629Z,1899.65,163.64,Credit Card,2,5,Delivered
38112,38127,2025-04-08T12:52:36.629Z,2636.59,322.84,UPI,2,2,Delivered
38122,12772,2025-12-19T12:52:36.629Z,3717.82,57.31,Credit Card,3,5,Delivered
38139,443,2025-10-26T12:52:36.629Z,2501.05,395.27,Credit Card,5,5,Delivered
38151,36157,2025-11-08T12:52:36.629Z,795.36,64.1,Wallet,4,4,Delivered
38162,47506,2025-12-14T12:52:36.629Z,536.25,168.75,UPI,5,6,Cancelled
38164,22978,2025-08-20T12:52:36.629Z,3711.38,107.61,COD,2,2,Delivered
38172,48667,2026-01-12T12:52:36.629Z,1032.93,182.8,COD,4,4,Delivered
38173,25163,2025-06-15T12:52:36.629Z,4280.48,462.9,UPI,2,2,Delivered
38187,31603,2025-09-02T12:52:36.629Z,3285.97,67.57,Wallet,2,3,Delivered
38199,6703,2025-06-24T12:52:36.629Z,3063.45,366.76,Credit Card,3,6,Delivered
